timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
16029.055,923,19,152,10000,2.6682045459747314,1.7827366590499878,0.03284647,0.0877914951989026,0.0001755829903978052,0.10489161973630978,0.12213108626417657,5,,,,,0.4,pure_mcts
16044.806,924,24,192,10000,2.5301647186279297,1.6977143287658691,0.037894335,0.0877914951989026,0.0001755829903978052,0.11534718573801506,0.14458606304061694,5,,,,,0.4,pure_mcts
16058.867,925,25,200,10000,2.6576178073883057,1.7858893871307373,0.028582895,0.0877914951989026,0.0001755829903978052,0.13036664890369976,0.14341022392222846,5,,,,,0.4,pure_mcts
16083.036,926,43,344,10000,2.533759117126465,1.7094025611877441,0.01714402,0.0877914951989026,0.0001755829903978052,0.13178984496975155,0.15552682613333735,5,,,,,0.4,pure_mcts
16113.069,927,48,384,10000,2.587023973464966,1.7442524433135986,0.027280193,0.0877914951989026,0.0001755829903978052,0.11748389550514338,0.13313393638413906,5,,,,,0.4,pure_mcts
16128.006,928,24,192,10000,2.5565106868743896,1.7135776281356812,0.016141776,0.0877914951989026,0.0001755829903978052,0.12269287103306126,0.1372765331315512,5,,,,,0.4,pure_mcts
16140.646,929,21,168,10000,2.560011863708496,1.7166651487350464,0.02392272,0.0877914951989026,0.0001755829903978052,0.13407600343468662,0.1616024780044899,5,,,,,0.4,pure_mcts
16150.813,930,17,136,10000,2.6207730770111084,1.7904601097106934,0.02781462,0.0877914951989026,0.0001755829903978052,0.14934679515652827,0.16431731915491765,5,,,,,0.4,pure_mcts
16159.228,931,14,112,10000,2.537374496459961,1.7193489074707031,0.030500457,0.0877914951989026,0.0001755829903978052,0.16827867936330831,0.1870808425960886,5,,,,,0.4,pure_mcts
16167.792,932,13,104,10000,2.531099557876587,1.7411794662475586,0.018636128,0.0877914951989026,0.0001755829903978052,0.14668420842767949,0.15933762547331343,5,,,,,0.4,pure_mcts
16182.225,933,26,208,10000,2.6214563846588135,1.7547948360443115,0.025903832,0.0877914951989026,0.0001755829903978052,0.12327912316659773,0.1467035433976086,5,,,,,0.4,pure_mcts
16193.823,934,19,152,10000,2.5789973735809326,1.7730834484100342,0.028161261,0.0877914951989026,0.0001755829903978052,0.15325243967476831,0.16760568020466582,5,,,,,0.4,pure_mcts
16201.555,935,12,96,10000,2.5408642292022705,1.7325820922851562,0.030558214,0.0877914951989026,0.0001755829903978052,0.17033430605002398,0.19555580793252925,5,,,,,0.4,pure_mcts
16216.747,936,27,216,10000,2.557065010070801,1.7817403078079224,0.024598118,0.0877914951989026,0.0001755829903978052,0.19343024595717806,0.21256660459963472,5,,,,,0.4,pure_mcts
16228.45,937,18,144,10000,2.499255657196045,1.7570343017578125,0.030241635,0.0877914951989026,0.0001755829903978052,0.22551819357237335,0.24721989074684536,5,,,,,0.4,pure_mcts
16247.702,938,33,264,10000,2.589320421218872,1.840917706489563,0.039567962,0.0877914951989026,0.0001755829903978052,0.1786694829572898,0.20282680435594258,5,,,,,0.4,pure_mcts
16254.793,939,12,96,10000,2.4931187629699707,1.7038325071334839,0.040225737,0.0877914951989026,0.0001755829903978052,0.22157895353952373,0.25150518164042934,5,,,,,0.4,pure_mcts
16272.884,940,28,224,10000,2.5899221897125244,1.8116533756256104,0.041863125,0.0877914951989026,0.0001755829903978052,0.17638799741408961,0.19410951385257802,5,,,,,0.4,pure_mcts
16296.026,941,37,296,10000,2.508114814758301,1.7217319011688232,0.044901162,0.0877914951989026,0.0001755829903978052,0.18974601883391984,0.22683121937424655,5,,,,,0.4,pure_mcts
16305.707,942,16,128,10000,2.4865481853485107,1.7552027702331543,0.058920287,0.0877914951989026,0.0001755829903978052,0.1915629648842614,0.2118795336541165,5,,,,,0.4,pure_mcts
16329.801,943,41,328,10000,2.5827789306640625,1.6870912313461304,0.056276564,0.0877914951989026,0.0001755829903978052,0.13700761630729918,0.153390094277006,5,,,,,0.4,pure_mcts
16339.276,944,15,120,10000,2.501049041748047,1.7729856967926025,0.043090835,0.0877914951989026,0.0001755829903978052,0.20584111606106437,0.22443294955732962,5,,,,,0.4,pure_mcts
16353.062,945,23,184,10000,2.582683801651001,1.7129498720169067,0.028923217,0.0877914951989026,0.0001755829903978052,0.12926686457592618,0.15354796974808782,5,,,,,0.4,pure_mcts
16363.694,946,18,144,10000,2.552579879760742,1.7014451026916504,0.030186605,0.0877914951989026,0.0001755829903978052,0.13145523233758527,0.1511313654297346,5,,,,,0.4,pure_mcts
16374.908,947,20,160,10000,2.5840654373168945,1.777290940284729,0.02079049,0.0877914951989026,0.0001755829903978052,0.12123975187809,0.142215007615213,5,,,,,0.4,pure_mcts
16388.303,948,21,168,10000,2.585019588470459,1.7534453868865967,0.031031117,0.0877914951989026,0.0001755829903978052,0.12727409657412592,0.14080055864205465,5,,,,,0.4,pure_mcts
16413.108,949,41,328,10000,2.516129970550537,1.7332572937011719,0.026433168,0.0877914951989026,0.0001755829903978052,0.19156796648243712,0.2051856919329781,5,,,,,0.4,pure_mcts
16418.378,950,9,72,10000,2.64158034324646,1.8284657001495361,0.046211235,0.0877914951989026,0.0001755829903978052,0.10570097919901811,0.13725466823781796,5,0.4,4,6,0,0.4,pure_mcts
16601.877,951,22,176,10000,2.625208854675293,1.7517017126083374,0.041308455,0.0877914951989026,0.0001755829903978052,0.1076720010302522,0.12574208780105378,5,,,,,0.4,pure_mcts
16609.838,952,14,112,10000,2.576087474822998,1.722482681274414,0.040563203,0.0877914951989026,0.0001755829903978052,0.14975457798023917,0.163979577064702,5,,,,,0.4,pure_mcts
16617.708,953,15,120,10000,2.6150782108306885,1.7961468696594238,0.05212132,0.0877914951989026,0.0001755829903978052,0.14099405567723655,0.15430622320755594,5,,,,,0.4,pure_mcts
16634.297,954,31,248,10000,2.5674211978912354,1.7318880558013916,0.046229724,0.0877914951989026,0.0001755829903978052,0.13816468551802275,0.16814516551714342,5,,,,,0.4,pure_mcts
16647.343,955,23,184,10000,2.540780782699585,1.8064734935760498,0.037438888,0.0877914951989026,0.0001755829903978052,0.1866062113633168,0.2044817617997362,5,,,,,0.4,pure_mcts
16663.989,956,31,248,10000,2.6162357330322266,1.7345774173736572,0.02618283,0.0877914951989026,0.0001755829903978052,0.08196271616616624,0.10805874030941764,5,,,,,0.4,pure_mcts
16675.837,957,22,176,10000,2.5746688842773438,1.733482837677002,0.029215068,0.0877914951989026,0.0001755829903978052,0.13020691219448333,0.14582906661786477,5,,,,,0.4,pure_mcts
16689.019,958,25,200,10000,2.6339027881622314,1.8135769367218018,0.026622767,0.0877914951989026,0.0001755829903978052,0.11633673447447823,0.14059289180921353,5,,,,,0.4,pure_mcts
16709.809,959,37,296,10000,2.5288209915161133,1.7624766826629639,0.034944095,0.0877914951989026,0.0001755829903978052,0.18849307757510558,0.20951269799729377,5,,,,,0.4,pure_mcts
16724.121,960,28,224,10000,2.604004383087158,1.7910220623016357,0.020399235,0.0877914951989026,0.0001755829903978052,0.14940881690783503,0.16939793789228375,5,,,,,0.4,pure_mcts
16735.638,961,21,168,10000,2.669862747192383,1.7792282104492188,0.021197967,0.0877914951989026,0.0001755829903978052,0.1116668302824938,0.12642289416496966,5,,,,,0.4,pure_mcts
16754.42,962,36,288,10000,2.5973129272460938,1.743754267692566,0.023801688,0.0877914951989026,0.0001755829903978052,0.12203709725675216,0.1512419215102634,5,,,,,0.4,pure_mcts
16767.004,963,23,184,10000,2.6236371994018555,1.7679272890090942,0.016731653,0.0877914951989026,0.0001755829903978052,0.1273932395245645,0.14398240284244257,5,,,,,0.4,pure_mcts
16783.72,964,30,240,10000,2.603477954864502,1.8027702569961548,0.026991282,0.0877914951989026,0.0001755829903978052,0.1462658143307155,0.1601213989557485,5,,,,,0.4,pure_mcts
16794.005,965,17,136,10000,2.6262495517730713,1.8106091022491455,0.018085804,0.0877914951989026,0.0001755829903978052,0.14218443327195074,0.16856352435905564,5,,,,,0.4,pure_mcts
16804.75,966,18,144,10000,2.6216623783111572,1.7777502536773682,0.024961056,0.0877914951989026,0.0001755829903978052,0.13673036530169036,0.14939682861410353,5,,,,,0.4,pure_mcts
