timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
9568.371,1232,8,64,10000,2.338926315307617,1.4738402366638184,0.02290697,0.1316872427983539,0.0002633744855967078,0.12023426402700621,0.12913292759949446,5,,,,,1.0,pure_mcts
9573.481,1233,9,72,10000,2.2390389442443848,1.4103020429611206,0.020736512,0.1316872427983539,0.0002633744855967078,0.18482467021204474,0.1992595247399931,5,,,,,1.0,pure_mcts
9580.905,1234,13,104,10000,2.329442024230957,1.4752355813980103,0.018829476,0.1316872427983539,0.0002633744855967078,0.1868538702579371,0.2068326594397436,5,,,,,1.0,pure_mcts
9584.921,1235,7,56,10000,2.347428798675537,1.550658941268921,0.028836133,0.1316872427983539,0.0002633744855967078,0.13996342638301362,0.15301986421586433,5,,,,,1.0,pure_mcts
9591.079,1236,14,112,10000,2.394646406173706,1.5725035667419434,0.029602718,0.1316872427983539,0.0002633744855967078,0.16113434863267917,0.1723879039076741,5,,,,,1.0,pure_mcts
9598.666,1237,14,112,10000,2.343219518661499,1.5557687282562256,0.02391947,0.1316872427983539,0.0002633744855967078,0.16312905308073777,0.18222022160318707,5,,,,,1.0,pure_mcts
9605.365,1238,12,96,10000,2.2869224548339844,1.5947033166885376,0.027354693,0.1316872427983539,0.0002633744855967078,0.17988447144011666,0.19751963653409743,5,,,,,1.0,pure_mcts
9613.407,1239,14,112,10000,2.3154468536376953,1.5142273902893066,0.027331285,0.1316872427983539,0.0002633744855967078,0.11895923114807805,0.1402657288781961,5,,,,,1.0,pure_mcts
9618.14,1240,8,64,10000,2.340641498565674,1.493661642074585,0.021862168,0.1316872427983539,0.0002633744855967078,0.12515774405790792,0.14733358691710075,5,,,,,1.0,pure_mcts
9622.901,1241,11,88,10000,2.360236644744873,1.496951699256897,0.017949522,0.1316872427983539,0.0002633744855967078,0.12884055743356515,0.14743809298668753,5,,,,,1.0,pure_mcts
9630.406,1242,14,112,10000,2.2310848236083984,1.5239778757095337,0.024254367,0.1316872427983539,0.0002633744855967078,0.19776755053269135,0.20479131100994874,5,,,,,1.0,pure_mcts
9637.929,1243,13,104,10000,2.426032781600952,1.5647616386413574,0.023323648,0.1316872427983539,0.0002633744855967078,0.10778022227403927,0.12360402269327364,5,,,,,1.0,pure_mcts
