timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_model_file
909.97,62,14,112,10000,4.537474632263184,3.6509032249450684,0.021848893,0.1316872427983539,0.0002633744855967078,0.05776833080540311,0.07669786633838693,5,,,,,0.0,best_policy_8_8_5.model
919.177,63,15,120,10000,4.553919792175293,3.6203057765960693,0.02299121,0.1316872427983539,0.0002633744855967078,0.081695541331962,0.07620678756413746,5,,,,,0.0,best_policy_8_8_5.model
930.79,64,25,200,10000,4.496201515197754,3.6482222080230713,0.027145937,0.1316872427983539,0.0002633744855967078,0.09556421771904511,0.12174923229842971,5,,,,,0.0,best_policy_8_8_5.model
939.984,65,20,160,10000,4.566185474395752,3.6071760654449463,0.025004398,0.1316872427983539,0.0002633744855967078,0.063079935564888,0.056662761489157054,5,,,,,0.0,best_policy_8_8_5.model
954.223,66,26,208,10000,4.535824775695801,3.633131742477417,0.020387376,0.1316872427983539,0.0002633744855967078,0.07753466330718595,0.06916390733746047,5,,,,,0.0,best_policy_8_8_5.model
977.666,67,49,392,10000,4.540907382965088,3.6092851161956787,0.021367257,0.1316872427983539,0.0002633744855967078,0.07040769758340137,0.0849740922363994,5,,,,,0.0,best_policy_8_8_5.model
987.853,68,16,128,10000,4.500012397766113,3.662212371826172,0.020884067,0.1316872427983539,0.0002633744855967078,0.06832417957168435,0.08494163466241622,5,,,,,0.0,best_policy_8_8_5.model
999.865,69,24,192,10000,4.561181545257568,3.6132454872131348,0.024473365,0.1316872427983539,0.0002633744855967078,0.07152567900749462,0.07570643677171518,5,,,,,0.0,best_policy_8_8_5.model
1009.104,70,20,160,10000,4.526350975036621,3.6490564346313477,0.027806014,0.1316872427983539,0.0002633744855967078,0.05674383064503685,0.04611507991420283,5,,,,,0.0,best_policy_8_8_5.model
1032.479,71,43,344,10000,4.537426948547363,3.6413166522979736,0.014819959,0.1316872427983539,0.0002633744855967078,0.05182156266432092,0.057442994940945624,5,,,,,0.0,best_policy_8_8_5.model
1046.018,72,29,232,10000,4.5319013595581055,3.649442195892334,0.012649724,0.1316872427983539,0.0002633744855967078,0.06479322975768342,0.0798524934449919,5,,,,,0.0,best_policy_8_8_5.model
1055.328,73,15,120,10000,4.506388187408447,3.6058144569396973,0.019137435,0.1316872427983539,0.0002633744855967078,0.068421819325998,0.06986821577975189,5,,,,,0.0,best_policy_8_8_5.model
1063.15,74,17,136,10000,4.499871253967285,3.6031785011291504,0.014565482,0.1316872427983539,0.0002633744855967078,0.08156258653538329,0.08048705890884045,5,,,,,0.0,best_policy_8_8_5.model
1077.588,75,31,248,10000,4.497600078582764,3.6213343143463135,0.02017283,0.1316872427983539,0.0002633744855967078,0.07546152493976521,0.07939973183897264,5,,,,,0.0,best_policy_8_8_5.model
1089.615,76,21,168,10000,4.466893196105957,3.5786356925964355,0.01573123,0.1316872427983539,0.0002633744855967078,0.0776193335445855,0.08401935234643765,5,,,,,0.0,best_policy_8_8_5.model
1096.672,77,15,120,10000,4.487756252288818,3.584843397140503,0.026406243,0.1316872427983539,0.0002633744855967078,0.07490805466968742,0.07889711253470333,5,,,,,0.0,best_policy_8_8_5.model
1110.86,78,29,232,10000,4.432216644287109,3.592770576477051,0.020176746,0.1316872427983539,0.0002633744855967078,0.11638408305303449,0.12034994984040881,5,,,,,0.0,best_policy_8_8_5.model
1137.136,79,49,392,10000,4.459336757659912,3.5728750228881836,0.012749115,0.1316872427983539,0.0002633744855967078,0.08152629566179603,0.0960083111611798,5,,,,,0.0,best_policy_8_8_5.model
1148.541,80,25,200,10000,4.43441915512085,3.5751399993896484,0.017087657,0.1316872427983539,0.0002633744855967078,0.11198271139865656,0.11819633893303105,5,,,,,0.0,best_policy_8_8_5.model
1163.236,81,25,200,10000,4.3343634605407715,3.5886483192443848,0.013405234,0.1316872427983539,0.0002633744855967078,0.19462579427848248,0.21942263243827365,5,,,,,0.0,best_policy_8_8_5.model
1173.095,82,22,176,10000,4.398538112640381,3.589564323425293,0.019166341,0.1316872427983539,0.0002633744855967078,0.14447568080325102,0.16322555772921177,5,,,,,0.0,best_policy_8_8_5.model
1182.017,83,20,160,10000,4.349226951599121,3.5701475143432617,0.031493172,0.1316872427983539,0.0002633744855967078,0.1742442321320954,0.17503954682652745,5,,,,,0.0,best_policy_8_8_5.model
1197.001,84,27,216,10000,4.385438442230225,3.5504181385040283,0.024275735,0.1316872427983539,0.0002633744855967078,0.12639564543957338,0.1348668803508858,5,,,,,0.0,best_policy_8_8_5.model
1204.152,85,15,120,10000,4.357516765594482,3.583099365234375,0.016134206,0.1316872427983539,0.0002633744855967078,0.16107765495128368,0.16892924693823108,5,,,,,0.0,best_policy_8_8_5.model
1211.04,86,15,120,10000,4.285296440124512,3.5519323348999023,0.018878622,0.1316872427983539,0.0002633744855967078,0.21208286681752564,0.2366608080270315,5,,,,,0.0,best_policy_8_8_5.model
1232.182,87,39,312,10000,4.2196760177612305,3.5280423164367676,0.025585914,0.1316872427983539,0.0002633744855967078,0.2560681456960532,0.26523628244682196,5,,,,,0.0,best_policy_8_8_5.model
1264.881,88,64,512,10000,4.316025733947754,3.483410596847534,0.027634053,0.1316872427983539,0.0002633744855967078,0.12908622580641038,0.14374495066609982,5,,,,,0.0,best_policy_8_8_5.model
1274.643,89,21,168,10000,4.203930854797363,3.601454257965088,0.040942322,0.0877914951989026,0.0001755829903978052,0.23703615717920312,0.24175660774802588,5,,,,,0.0,best_policy_8_8_5.model
1297.829,90,45,360,10000,4.233001708984375,3.5997724533081055,0.0054542082,0.1316872427983539,0.0002633744855967078,0.27027752345482803,0.2711129465668176,5,,,,,0.0,best_policy_8_8_5.model
1305.125,91,15,120,10000,4.150042533874512,3.548996686935425,0.021045346,0.1316872427983539,0.0002633744855967078,0.31159414525175566,0.30147430865227176,5,,,,,0.0,best_policy_8_8_5.model
1313.238,92,17,136,10000,4.113641738891602,3.5076518058776855,0.02479623,0.1316872427983539,0.0002633744855967078,0.3075596387794808,0.3194847440264117,5,,,,,0.0,best_policy_8_8_5.model
1336.167,93,43,344,10000,4.211398124694824,3.5132861137390137,0.031024348,0.1316872427983539,0.0002633744855967078,0.2286923356228836,0.22219137729275729,5,,,,,0.0,best_policy_8_8_5.model
1346.205,94,22,176,10000,4.161986351013184,3.528611421585083,0.03681969,0.1316872427983539,0.0002633744855967078,0.2778377795107947,0.28081310651457625,5,,,,,0.0,best_policy_8_8_5.model
1357.542,95,25,200,10000,4.138401031494141,3.49381947517395,0.030421862,0.1316872427983539,0.0002633744855967078,0.30240272970237325,0.30241907805388957,5,,,,,0.0,best_policy_8_8_5.model
1377.851,96,37,296,10000,4.194375514984131,3.4886698722839355,0.022583406,0.1316872427983539,0.0002633744855967078,0.21771992932667517,0.22002909756393996,5,,,,,0.0,best_policy_8_8_5.model
1389.866,97,27,216,10000,4.087404727935791,3.5439043045043945,0.036133215,0.1316872427983539,0.0002633744855967078,0.31369160663042384,0.31758363707714854,5,,,,,0.0,best_policy_8_8_5.model
1423.592,98,64,512,10000,4.127737998962402,3.464630126953125,0.02972376,0.1316872427983539,0.0002633744855967078,0.20911994597963213,0.21312009543706523,5,,,,,0.0,best_policy_8_8_5.model
1443.613,99,37,296,10000,4.037744522094727,3.441606283187866,0.015858546,0.1316872427983539,0.0002633744855967078,0.29888549213235815,0.2980167368380987,5,,,,,0.0,best_policy_8_8_5.model
1453.479,100,21,168,10000,4.123436450958252,3.5023927688598633,0.032354116,0.1316872427983539,0.0002633744855967078,0.21594568894156685,0.21898413194514466,5,0.0,0,10,0,0.0,best_policy_8_8_5.model
1578.526,101,24,192,10000,4.028716087341309,3.4387972354888916,0.024474777,0.1316872427983539,0.0002633744855967078,0.28486940190627486,0.2871317525261272,5,,,,,0.0,best_policy_8_8_5.model
1588.965,102,23,184,10000,4.098806381225586,3.48307466506958,0.031287003,0.1316872427983539,0.0002633744855967078,0.2052514560785863,0.20609446568395684,5,,,,,0.0,best_policy_8_8_5.model
1598.616,103,21,168,10000,4.026863098144531,3.42392635345459,0.02149609,0.1316872427983539,0.0002633744855967078,0.2479088794161064,0.2497420561003928,5,,,,,0.0,best_policy_8_8_5.model
1626.216,104,51,408,10000,4.024849891662598,3.4117558002471924,0.035528123,0.1316872427983539,0.0002633744855967078,0.28518276973589585,0.28554389789026846,5,,,,,0.0,best_policy_8_8_5.model
1636.372,105,21,168,10000,4.004093647003174,3.4203367233276367,0.049045566,0.0877914951989026,0.0001755829903978052,0.29570867066871953,0.30009058338838457,5,,,,,0.0,best_policy_8_8_5.model
1658.34,106,43,344,10000,3.910543918609619,3.416701316833496,0.030835481,0.0877914951989026,0.0001755829903978052,0.37286140674562385,0.38248168144479855,5,,,,,0.0,best_policy_8_8_5.model
1670.514,107,25,200,10000,3.9014902114868164,3.405031681060791,0.02644346,0.0877914951989026,0.0001755829903978052,0.33866739787575695,0.33798707277818363,5,,,,,0.0,best_policy_8_8_5.model
1692.075,108,41,328,10000,3.815486431121826,3.336008310317993,0.0223088,0.0877914951989026,0.0001755829903978052,0.43020657118866235,0.4322409872954798,5,,,,,0.0,best_policy_8_8_5.model
1711.918,109,41,328,10000,3.7779712677001953,3.3689253330230713,0.027870616,0.0877914951989026,0.0001755829903978052,0.5148449669375581,0.5195429749657952,5,,,,,0.0,best_policy_8_8_5.model
1730.56,110,35,280,10000,3.7183191776275635,3.3786702156066895,0.025275242,0.0877914951989026,0.0001755829903978052,0.5410079507122811,0.545776613606068,5,,,,,0.0,best_policy_8_8_5.model
1751.588,111,39,312,10000,3.786531925201416,3.376178741455078,0.024649546,0.0877914951989026,0.0001755829903978052,0.45604362848021973,0.4555496504363925,5,,,,,0.0,best_policy_8_8_5.model
1759.698,112,17,136,10000,3.6061208248138428,3.3380508422851562,0.02830877,0.0877914951989026,0.0001755829903978052,0.6528817031214089,0.6598407998134588,5,,,,,0.0,best_policy_8_8_5.model
1769.011,113,17,136,10000,3.5665998458862305,3.31547474861145,0.03151916,0.0877914951989026,0.0001755829903978052,0.6574127549851556,0.6601172732923346,5,,,,,0.0,best_policy_8_8_5.model
1793.062,114,46,368,10000,3.661261558532715,3.3153512477874756,0.037622884,0.0877914951989026,0.0001755829903978052,0.5599111811164221,0.5646313779599228,5,,,,,0.0,best_policy_8_8_5.model
1811.293,115,39,312,10000,3.705900192260742,3.3578240871429443,0.023478068,0.0877914951989026,0.0001755829903978052,0.540131050839497,0.5406905295047895,5,,,,,0.0,best_policy_8_8_5.model
1825.678,116,21,168,10000,3.672762393951416,3.3247952461242676,0.029772367,0.0877914951989026,0.0001755829903978052,0.535898073572662,0.5372387141663957,5,,,,,0.0,best_policy_8_8_5.model
1837.726,117,23,184,10000,3.656475305557251,3.333019733428955,0.021373697,0.0877914951989026,0.0001755829903978052,0.5349053331055428,0.5370869846964539,5,,,,,0.0,best_policy_8_8_5.model
1858.591,118,37,296,10000,3.6399009227752686,3.324453830718994,0.026730396,0.0877914951989026,0.0001755829903978052,0.5255665048007847,0.5286561713139957,5,,,,,0.0,best_policy_8_8_5.model
1869.203,119,20,160,10000,3.6909494400024414,3.2700424194335938,0.032063216,0.0877914951989026,0.0001755829903978052,0.4337751079996529,0.43803844660243463,5,,,,,0.0,best_policy_8_8_5.model
1891.564,120,41,328,10000,3.6239733695983887,3.2425789833068848,0.028900819,0.0877914951989026,0.0001755829903978052,0.4927803494896805,0.49293365583119286,5,,,,,0.0,best_policy_8_8_5.model
1903.118,121,24,192,10000,3.660759925842285,3.2444872856140137,0.025189968,0.0877914951989026,0.0001755829903978052,0.4544203474678401,0.4557058679516479,5,,,,,0.0,best_policy_8_8_5.model
1914.311,122,22,176,10000,3.6488101482391357,3.242854356765747,0.025491096,0.0877914951989026,0.0001755829903978052,0.4351346990493351,0.4352791965575451,5,,,,,0.0,best_policy_8_8_5.model
1946.917,123,64,512,10000,3.6817476749420166,3.2703638076782227,0.028536275,0.0877914951989026,0.0001755829903978052,0.38610035826997857,0.3927614953305534,5,,,,,0.0,best_policy_8_8_5.model
1971.637,124,47,376,10000,3.6249988079071045,3.243769884109497,0.02009245,0.0877914951989026,0.0001755829903978052,0.4442827226590653,0.44137851292146746,5,,,,,0.0,best_policy_8_8_5.model
1985.416,125,29,232,10000,3.7134323120117188,3.236586093902588,0.028644525,0.0877914951989026,0.0001755829903978052,0.32271838014785714,0.32631137390642795,5,,,,,0.0,best_policy_8_8_5.model
2008.039,126,39,312,10000,3.6291816234588623,3.238719940185547,0.03315277,0.0877914951989026,0.0001755829903978052,0.4558318851968307,0.462388289427186,5,,,,,0.0,best_policy_8_8_5.model
2019.323,127,24,192,10000,3.675898551940918,3.1662776470184326,0.03035798,0.0877914951989026,0.0001755829903978052,0.3677548804154148,0.36855159852502417,5,,,,,0.0,best_policy_8_8_5.model
2033.644,128,24,192,10000,3.6393580436706543,3.1717963218688965,0.039402656,0.0877914951989026,0.0001755829903978052,0.3942757862951273,0.39579417171469955,5,,,,,0.0,best_policy_8_8_5.model
2044.071,129,21,168,10000,3.615319013595581,3.195505380630493,0.05250852,0.0877914951989026,0.0001755829903978052,0.39448345512072114,0.3959643051985141,5,,,,,0.0,best_policy_8_8_5.model
2053.497,130,20,160,10000,3.7158169746398926,3.155491352081299,0.052856334,0.0877914951989026,0.0001755829903978052,0.29935253494976155,0.30249436848943556,5,,,,,0.0,best_policy_8_8_5.model
2061.487,131,16,128,10000,3.674740791320801,3.0769433975219727,0.048809122,0.0877914951989026,0.0001755829903978052,0.2600664709992315,0.2645078057122219,5,,,,,0.0,best_policy_8_8_5.model
2077.072,132,27,216,10000,3.6806325912475586,3.122969150543213,0.045503587,0.0877914951989026,0.0001755829903978052,0.30733655260194004,0.3066131852694983,5,,,,,0.0,best_policy_8_8_5.model
2087.048,133,19,152,10000,3.6617560386657715,3.1437463760375977,0.027878534,0.0877914951989026,0.0001755829903978052,0.3057413742065658,0.3065957533575443,5,,,,,0.0,best_policy_8_8_5.model
2096.208,134,18,144,10000,3.7156076431274414,3.105470895767212,0.033505045,0.0877914951989026,0.0001755829903978052,0.23065866431502513,0.23559181689042386,5,,,,,0.0,best_policy_8_8_5.model
2117.64,135,38,304,10000,3.6767187118530273,3.092954158782959,0.03810754,0.0877914951989026,0.0001755829903978052,0.24971044068745452,0.251736614536086,5,,,,,0.0,best_policy_8_8_5.model
2138.459,136,38,304,10000,3.671445608139038,3.03823184967041,0.036175273,0.0877914951989026,0.0001755829903978052,0.1955821869593276,0.1982561080641374,5,,,,,0.0,best_policy_8_8_5.model
2150.0,137,23,184,10000,3.6928939819335938,3.086409568786621,0.05422071,0.0877914951989026,0.0001755829903978052,0.200893827198793,0.20079971759353088,5,,,,,0.0,best_policy_8_8_5.model
2159.534,138,19,152,10000,3.693622589111328,3.060154438018799,0.036574304,0.0877914951989026,0.0001755829903978052,0.20464925673795942,0.20714498625380795,5,,,,,0.0,best_policy_8_8_5.model
2173.93,139,23,184,10000,3.718679904937744,3.050171375274658,0.047521412,0.0877914951989026,0.0001755829903978052,0.16892418503591455,0.1714416576246982,5,,,,,0.0,best_policy_8_8_5.model
2186.099,140,26,208,10000,3.7835192680358887,3.000549554824829,0.05658377,0.0877914951989026,0.0001755829903978052,0.09935150169704876,0.10766446789221851,5,,,,,0.0,best_policy_8_8_5.model
2206.529,141,37,296,10000,3.738450050354004,3.0158510208129883,0.040420637,0.0877914951989026,0.0001755829903978052,0.17653976009006944,0.1802821708259973,5,,,,,0.0,best_policy_8_8_5.model
2220.208,142,26,208,10000,3.6431078910827637,2.9992220401763916,0.043630697,0.0877914951989026,0.0001755829903978052,0.20754817859901775,0.21524123096352787,5,,,,,0.0,best_policy_8_8_5.model
2228.768,143,15,120,10000,3.6515257358551025,2.9298062324523926,0.04073415,0.0877914951989026,0.0001755829903978052,0.19227188245552718,0.19328745246505485,5,,,,,0.0,best_policy_8_8_5.model
2244.357,144,25,200,10000,3.6980972290039062,2.966379404067993,0.07230407,0.0877914951989026,0.0001755829903978052,0.14616103645671796,0.15534903469512606,5,,,,,0.0,best_policy_8_8_5.model
